id,inference_output,experiment_id,prompt_llm_id,code_pair_id,inference_input,format,additional_text
713661,"def check(x, y):
    if y % 2 == 0:
        t = int(0.5 * y) - x
        if t >= 0 and (x - t) >= 0:
            return ""Yes""
    return ""No""

x, y = map(int, input().split())
print(check(x, y))",120,120,59443,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <string>

std::string check(int x, int y)
{
    if(y % 2 == 0)
    {
        int t = (int)(0.5*y) - x;
        if(t >= 0 && (x-t) >= 0)
            return ""Yes"";
    }
    return ""No"";
}

int main()
{
    int x, y;
    std::cin >> x >> y;

    std::cout << check(x, y) << std::endl;
    return 0;
}

Response:
```",Direct Output,No
713675,"a, b, c, d, e, k = map(int, input().split())

print(""Yay!"" if e - a <= k else "":("")",120,120,59459,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <vector>
#include <string>
#include <algorithm>
#include <cstdio>
#include <cstring>
#include <cmath>
using namespace std;
using ll = long long;

int main() {
    int a, b, c, d, e, k;
    cin >> a >> b >> c >> d >> e >> k;

    cout << (e - a <= k ? ""Yay!"" : "":("") << endl;

    return 0;
}

Response:
```",Direct Output,No
713662,"n = int(input())
a = list(map(int, input().split()))
a.sort()
for i in range(n-1):
    if a[i] == a[i+1]:
        print(""NO"")
        exit()
print(""YES"")",120,120,59436,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <limits.h>
#include <algorithm>
#include <bitset>
#include <cctype>
#include <cmath>
#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <ctime>
#include <deque>
#include <functional>
#include <iomanip>
#include <list>
#include <map>
#include <numeric>
#include <set>
#include <sstream>
#include <stack>
#include <string>
#include <utility>
#include <vector>
#include <queue>
#include <unordered_map>
#include <unordered_set>
#include <cassert>

#define REP(i,n) for(int i=0;i<n;i++)
#define all(x) (x).begin(),(x).end()
#define mp make_pair
#define pb push_back
#define eb emplace_back

typedef long long ll;
using namespace std;

int main(void){
    cin.tie(0);
    ios::sync_with_stdio(false);
    // cout << fixed << setprecision(20);
    int n;cin >> n;
    vector<int> a(n);REP(i,n)cin >> a[i];
    sort(all(a));
    REP(i,n-1){
        if(a[i] == a[i+1]){
            cout << ""NO"" << '\n';
            return 0;
        }
    }
    cout << ""YES"" << '\n';
        
    return 0;
}

Response:
```",Direct Output,No
713663,"MOD = 10**9 + 7

def pow(a, n):
    res = 1
    while n > 0:
        if n & 1:
            res *= a
        a *= a
        n >>= 1
    return res

def mod_pow(a, n, mod):
    res = 1
    while n > 0:
        if n & 1:
            res = res * a % mod
        a = a * a % mod
        n >>= 1
    return res

def mod_inv(a, mod):
    return mod_pow(a, mod - 2, mod)

def mod_nCk(n, k, mod):
    if n == 0 or k == 0:
        return 1
    p = 1
    q = 1
    for i in range(n - k + 1, n + 1):
        p = (p * i) % MOD
    for i in range(2, k + 1):
        q = (q * i) % MOD
    q = mod_inv(q, MOD)
    return (p * q) % MOD

n, k = map(int, input().split())
print(mod_nCk(k, n, MOD))",120,120,59569,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <iomanip>
#include <stdio.h>
#include <cstring>
#include <string>
#include <algorithm>
#include <vector>
#include <queue>
#include <set>
#include <map>
#include <functional>
#include <math.h>
using namespace std;

typedef long long ll;
const ll MOD = 1e9 + 7; //1000000007                                                   

//a^n                                                                                  
ll pow(ll a, ll n) {
  ll res = 1;
  while (n > 0) {
    if (n & 1) res *= a;
    a *= a;
    n >>= 1;
  }
  return res;
}

//a^n % mod                                                                            
ll mod_pow(ll a, ll n, ll mod) {
  ll res = 1;
  while (n > 0) {
    if (n & 1) res = res * a % mod;
    a = a * a % mod;
    n >>= 1;
  }
  return res;
}

//a^(-1) % mod (only if : a % p != 0)                                                  
ll mod_inv(ll a, ll mod) {
  return mod_pow(a, mod - 2, mod);
}

//nCk % mod                                                                            
ll mod_nCk(int n, int k, int mod) {
  if (n == 0 || k == 0) return 1;
  ll p = 1, q = 1;
  for (int i = n - k + 1; i <= n; i++)
    p = (p * i) % MOD;
  for (int i = 2; i <= k; i++)
    q = (q * i) % MOD;
  q = mod_inv(q, MOD);
  return (p * q) % MOD;
}

int main() {
  int n, k; cin >> n >> k;
  cout << mod_nCk(k, n, MOD) << endl;
}

Response:
```",Direct Output,No
713664,"def solve():
    maxsize = 0
    maxcnt = 0
    ans_num = 0
    ans_num2 = 0
    str_v = []

    while True:
        try:
            in_str = input()
            str_v.append(in_str)
            if maxsize < len(in_str):
                maxsize = len(in_str)
                ans_num = len(str_v) - 1
        except EOFError:
            break

    for i in range(len(str_v)):
        cnt = 0
        for j in range(len(str_v)):
            if str_v[i] == str_v[j]:
                cnt += 1
        if maxcnt < cnt:
            maxcnt = cnt
            ans_num2 = i

    print(str_v[ans_num2], str_v[ans_num])

    return True

solve()",120,120,59516,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <cstdlib>
#include <cstdio>
#include <cstring>
#include <cmath>
#include <stack>
#include <cctype>
#include <complex>
#include <vector>
#include <set>
#include <map>
#include <algorithm>
#include <cassert>

using namespace std;


bool solve(){
	int maxsize=0;
	int maxcnt=0;
	int ans_num;
	int ans_num2;
	vector<string> str_v;
	
	string in;
	while(cin>>in){
		str_v.push_back(in);
		if(maxsize < in.size()){
			maxsize = in.size();
			ans_num = str_v.size()-1;
		}
	}
	for(int i=0;i<str_v.size();i++){
		int cnt=0;
		for(int j=0;j<str_v.size();j++){
			if(str_v[i] == str_v[j]) cnt++;
		}
		if(maxcnt < cnt){
			maxcnt = cnt;
			ans_num2 = i;
		}
	}
	
	cout<< str_v[ans_num2]<< "" ""<< str_v[ans_num]<< endl;
	
	return true;
}

int main(){
	cout.setf(ios::fixed);
	cout.precision(10);
	solve();

	return 0;
}

Response:
```",Direct Output,No
713665,"import sys

class BitMatching:
    def __init__(self, V):
        self.G = [[] for _ in range(2*V)]
        self.match = [-1] * (2*V)
        self.used = [False] * (2*V)
    
    def init(self):
        for i in range(2*V):
            self.G[i].clear()
    
    def add(self, a, b):
        self.G[a].append(b+V)
        self.G[b+V].append(a)
    
    def dfs(self, v):
        self.used[v] = True
        for i in range(len(self.G[v])):
            u = self.G[v][i]
            w = self.match[u]
            if w < 0 or (not self.used[w] and self.dfs(w)):
                self.match[v] = u
                self.match[u] = v
                return True
        return False
    
    def exec(self):
        res = 0
        self.match = [-1] * (2*V)
        for v in range(V):
            if self.match[v] < 0:
                self.used = [False] * (2*V)
                if self.dfs(v):
                    res += 1
        return res

MN = 520
bm = BitMatching(MN)

def gcd(a, b):
    if b == 0:
        return a
    return gcd(b, a % b)

while True:
    n, m = map(int, input().split())
    if n == 0:
        break
    bm.init()
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))

    for i in range(n):
        for j in range(m):
            if gcd(a[i], b[j]) != 1:
                bm.add(i, j)
    
    print(bm.exec())",120,120,59426,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <vector>
#include <cstring>

using namespace std;
using ll = long long;

/**
 * ?????Â¨?????Â§??????????????Â°
 *
 * O(EV)
 */
template<int V>
struct BitMatching {
    vector<int> G[2*V];
    int match[2*V];
    bool used[2*V];
    /// ?????????
    void init() {
        for (int i = 0; i < 2*V; i++) {
            G[i].clear();
        }
    }
    /// ?????Â´???a????????Â¨?????Â´???b?????????????????????
    void add(int a, int b) {
        G[a].push_back(b+V);
        G[b+V].push_back(a);
    }

    bool dfs(int v) {
        used[v] = true;
        for (int i = 0; i < G[v].size(); i++) {
            int u = G[v][i], w = match[u];
            if (w < 0 || (!used[w] && dfs(w))) {
                match[v] = u;
                match[u] = v;
                return true;
            }
        }
        return false;
    }
    /// ?????Â§??????????????Â°?????Â¬??Â°???????????????
    int exec() {
        int res = 0;
        memset(match, -1, sizeof(match));
        for (int v = 0; v < V; v++) {
            if (match[v] < 0) {
                memset(used, 0, sizeof(used));
                if (dfs(v)) {
                    res++;
                }
            }
        }
        return res;
    }
};

const int MN = 520;
BitMatching<MN> bm;
ll gcd(ll a, ll b) {
    if (b == 0) return a;
    return gcd(b, a%b);
}
int main() {
    while (true) {
        int n, m;
        cin >> n >> m;
        if (!n) break;
        bm.init();
        int a[n], b[m];
        for (int i = 0; i < n; i++) {
            cin >> a[i];
        }
        for (int i = 0; i < m; i++) {
            cin >> b[i];
        }

        for (int i = 0; i < n; i++) {
            for (int j = 0; j < m; j++) {
                if (gcd(a[i], b[j]) != 1) {
                    bm.add(i, j);
                }
            }
        }
        cout << bm.exec() << endl;
    }
    return 0;
}

Response:
```",Direct Output,No
713666,"n = int(input())
p = list(map(int, input().split()))

ans = 0
for i in range(n-1):
    if p[i] == i+1:
        p[i+1] = p[i]
        ans += 1

if p[n-1] == n:
    ans += 1

print(ans)",120,120,59570,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <vector>
using namespace std;
int main(){
int i,n,ans;
cin >> n;
vector <int> p(n);
for(i=0;i<n;i++){
cin >> p[i];
}
ans = 0;
for(i=0;i<n-1;i++){
if(p[i]==i+1){
  p[i+1] = p[i];
ans +=1;
}
}
if(p[n-1] == n){
ans +=1;
}
cout << ans <<endl;
}

Response:
```",Direct Output,No
713667,"s = int(input())
a = set()
a.add(s)
d = 2

while True:
    if s % 2 == 0:
        x = s // 2
        if x in a:
            print(d)
            break
        a.add(x)
    else:
        x = 3 * s + 1
        if x in a:
            print(d)
            break
        a.add(x)
    s = x
    d += 1

print(d)",120,120,59615,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <set>
#include <algorithm>
using namespace std;

int main(){
    int s, x, d=2; 
    cin >> s;
    set<int> a;
    a.insert(s);

    while(1) {
        if(s%2==0){
            x = s/2;
            if(a.find(x)!=a.end()) {
                cout << d << endl;
                return 0;
            }
            a.insert(x);
        } else {
            x = 3*s + 1;
            if(a.find(x)!=a.end()) {
                cout << d << endl;
                return 0;
            }
            a.insert(x);
        }
        s = x;
        d++;
    }

    cout << d << endl;

    return 0;
}

Response:
```",Direct Output,No
713668,"N = 100
WHITE = 0
GRAY = 1
BLACK = 2

M = [[0 for _ in range(N)] for _ in range(N)]
n = 0
color = [WHITE for _ in range(N)]
d = [0 for _ in range(N)]
f = [0 for _ in range(N)]
tt = 0

def dfs_visit(u):
    global tt
    color[u] = GRAY
    d[u] = tt + 1
    tt += 1
    for v in range(n):
        if M[u][v] == 0:
            continue
        if color[v] == WHITE:
            dfs_visit(v)
    color[u] = BLACK
    f[u] = tt + 1

def dfs():
    global tt
    for i in range(n):
        color[i] = WHITE
    tt = 0
    for u in range(n):
        if color[u] == WHITE:
            dfs_visit(u)
    for i in range(n):
        print(i + 1, d[i], f[i])

if __name__ == ""__main__"":
    k = 0
    u = 0
    v = 0
    n = int(input())
    for i in range(n):
        for j in range(n):
            M[i][j] = 0
    for i in range(n):
        u, k = map(int, input().split())
        u -= 1
        for j in range(k):
            v = int(input()) - 1
            M[u][v] = 1
    dfs()",120,120,59523,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
/*depth first search
not lie in stack
*/
#include <iostream>
using namespace std;
static const int N=100;
static const int WHITE=0;
static const int GRAY=1;
static const int BLACK=2;

int M[N][N],n;
int color[N],d[N],f[N],tt;

void dfs_visit(int u){
	int v;
	color[u]=GRAY;
	d[u]=++tt;
	for(v=0;v<n;v++){
		if(M[u][v]==0)
			continue;
		if(color[v]==WHITE){
			dfs_visit(v);
		}
	}
	color[u]=BLACK;
	f[u]=++tt;
	
}

void dfs(){
	int u;
	for(int i=0;i<n;i++){
		color[i]=WHITE;
	}
	tt=0;
	
	for(u=0;u<n;u++){
		if(color[u]==WHITE)
			dfs_visit(u);
	}
	
	for(int i=0;i<n;i++)
		cout<<i+1<<"" ""<<d[i]<<"" ""<<f[i]<<endl;
}

int main(){
	
	int k,u,v;
	cin>>n;
	for(int i=0;i<n;i++){
		for(int j=0;j<n;j++)
			M[i][j]=0;
	}
	for(int i=0;i<n;i++){
		cin>>u>>k;
		u--;
		for(int j=0;j<k;j++){
			cin>>v;
			v--;
			M[u][v]=1;
		}
	}
		
	dfs();	

	return 0;
}

Response:
```",Direct Output,No
713669,"a, b, x = map(int, input().split())
s = (b // x - a // x)
if a % x == 0:
    s += 1
print(s)",120,120,59539,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include<stdio.h>
#include<stdlib.h>
#include<math.h>
#include<string.h>
#include<iostream>
#include<algorithm>
#include<queue>
#include<time.h>
using namespace std;
int main()
{
long long int a,b,x;
scanf(""%lld%lld%lld"",&a,&b,&x);
long long int s=(b/x-a/x);
if(a%x==0)s++;
printf(""%lld\n"",s);
    return 0;
}

Response:
```",Direct Output,No
713670,"str = input()

max = 0
cnt = 0

for sc in str:
    if sc == 'A' or sc == 'C' or sc == 'G' or sc == 'T':
        cnt += 1
    else:
        cnt = 0
    max = max if max > cnt else cnt

print(max)",120,120,59450,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>                                                                                                                               
#include <map>                                                                                                                                    
using namespace std;                                                                                                                              
                                                                                                                                                  
int main() {                                                                                                                                      
    string str;                                                                                                                                   
    cin >> str;                                                                                                                                   
                                                                                                                                                  
    int max = 0, cnt = 0;                                                                                                                         
    for (auto sc : str) {                                                                                                                         
        if (sc == 'A' || sc == 'C' || sc == 'G' || sc == 'T') {                                                                                   
            cnt++;                                                                                                                                
        } else {                                                                                                                                  
            cnt = 0;                                                                                                                              
        }                                                                                                                                         
        max = max < cnt ? cnt : max;                                                                                                              
    }                                                                                                                                             
                                                                                                                                                  
    cout << max << endl;                                                                                                                          
}

Response:
```",Direct Output,No
713671,"n = int(input())
p = list(map(int, input().split()))

ans = 0
for i in range(n - 2):
    if p[i] > p[i+1] and p[i+1] > p[i+2]:
        ans += 1
    if p[i] < p[i+1] and p[i+1] < p[i+2]:
        ans += 1

print(ans)",120,120,59492,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <algorithm>
#include <iostream>
#include <iomanip>
#include <cstring>
#include <string>
#include <vector>
#include <random>
#include <bitset>
#include <queue>
#include <cmath>
#include <stack>
#include <set>
#include <map>
typedef long long ll;
using namespace std;
const ll MOD = 1000000007LL;

int main() {
    cin.sync_with_stdio(false);
    cin.tie(0);
    cout.tie(0);

    int n;
    cin >> n;

    int p[n];
    for (int i = 0; i < n; i++) cin >> p[i];

    int ans = 0;
    for (int i = 0; i < n - 2; i++) {
        if (p[i] > p[i+1] && p[i+1] > p[i+2]) ans++;
        if (p[i] < p[i+1] && p[i+1] < p[i+2]) ans++;
    }

    cout << ans << ""\n"";
    return 0;
}

Response:
```",Direct Output,No
713672,"a = int(input())
t = 0
h = 0

for i in range(a):
    taro, hana = input().split()
    lt = len(taro)
    lh = len(hana)
    
    if lt > lh:
        l = lt
    else:
        l = lh
        
    tt = 0
    hh = 0
    
    if taro > hana:
        t += 3
    elif hana > taro:
        h += 3
    else:
        h += 1
        t += 1

print(t, h)",120,120,59617,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <string>
#include <math.h>
#include <stdio.h>

using namespace std;

int main(){
int a,t=0,h=0,lt,lh,tt,hh,l;
cin >> a;
string taro,hana;
for(int i=0; i<a; ++i){
cin >> taro >> hana;
lt= taro.length();
lh= hana.length();
if(lt>lh){
l=lt;
}
else{
l=lh;
}
tt=0;
hh=0;

if(taro>hana){
t=t+3;
}
else if(hana>taro){
h=h+3;
}
else if(hana==taro){
h=h+1;
t=t+1;
}
}
cout<<t<<"" ""<<h<<endl;

    return 0;
}

Response:
```",Direct Output,No
713673,"N, K = map(int, input().split())

v = list(map(int, input().split()))

# ceil((N-1) / (K-1))
count = ((N - 1) + ((K - 1) - 1)) // (K - 1)
print(count)",120,120,59535,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <vector>

using namespace std;

int main() {
    int N, K;
    cin >> N >> K;

    vector<int> v(N);
    for (int i = 0; i < N; ++i)
        cin >> v[i];

    // ceil((N-1) / (K-1))
    int count = ((N - 1) + ((K - 1) - 1)) / (K - 1);
    cout << count << '\n';
}

Response:
```",Direct Output,No
713676,"n, p = map(int, input().split())
a = list(map(int, input().split()))
b = 0
c = 0

def nPr(n, r):
    res = 1
    for i in range(r):
        res *= (n - i)
    return res

def nCr(n, r):
    res = 1
    for i in range(r):
        res *= (n - i)
        res /= (i + 1)
    return int(res)

for i in range(n):
    if a[i] % 2 == 0:
        b += 1
    else:
        c += 1

bsum = 2 ** b

csum = 0
if p == 0:
    for i in range(c + 1):
        if i % 2 == 0:
            csum += nCr(c, i)
else:
    for i in range(c + 1):
        if i % 2 == 1:
            csum += nCr(c, i)

ans = bsum * csum
print(ans)",120,120,59587,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>
#include <math.h>
using namespace std;
typedef long long ll;

int n, a[50], p, b = 0, c = 0;

ll nPr(ll n, ll r) {
	ll res = 1;
	for (int i = 0; i < r; i++) {
		res *= (n - i);
	}

	return res;
}

ll nCr(ll n, ll r) {
	//ll res = nPr(n, r) / nPr(r, r);
	double res = 1;
	for (int i = 0; i < r; i++) {
		res *= (n - i);
		res /= (i+1);
	}
	return (ll)res;
}

int main() {
	cin >> n >> p;
	for (int i = 0; i < n; i++) {
		cin >> a[i];
		if (a[i] % 2 == 0) {
			b++;
		}
		else {
			c++;
		}
	}

	//cout << ""b:"" << b << "" c:"" << c << endl;
	ll bsum = 0, csum = 0;
	bsum = (ll)pow(2, b);

	if (p == 0) {
		for (int i = 0; i <= c; i++) {
			if (i % 2 == 0) {
				csum += nCr(c, i);
			}
		}
	}
	else {
		for (int i = 0; i <= c; i++) {
			if (i % 2 == 1) {
				csum += nCr(c, i);
			}
		}
	}

	ll ans = bsum*csum;
	cout << ans << endl;
}

Response:
```",Direct Output,No
713677,"rr, cc, k = map(int, input().split())
mat = [[0 for _ in range(3000)] for _ in range(3000)]
dp = [[[0 for _ in range(4)] for _ in range(3000)] for _ in range(3000)]
dpl = [0 for _ in range(3000)]

for i in range(1, k+1):
    r, c, v = map(int, input().split())
    mat[r - 1][c - 1] = v

dp[0][0][1] = mat[0][0]

for y in range(rr):
    for x in range(cc):
        for c in range(4):
            v = mat[y][x]
            if c == 0 or v == 0:
                q = dpl[x] if x == 0 else max(dpl[x], dp[y][x - 1][c])
            else:
                q = dpl[x] + v if x == 0 else max(dpl[x] + v, max(dp[y][x - 1][c], dp[y][x - 1][c - 1] + v))
            dp[y][x][c] = q

    for x in range(cc):
        dpl[x] = max(max(dp[y][x][0], dp[y][x][1]), max(dp[y][x][2], dp[y][x][3])

print(dpl[cc - 1])",120,120,59440,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C++ that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <iostream>

typedef long long ll;

int mat[3000][3000];

ll dp[3000][3000][4];
ll dpl[3000];

int main(int argc, char **argv)
{
    int rr, cc, k;

    std::cin >> rr >> cc >> k;
    for (int i = 1; i <= k; i++) {
        int r, c, v;
        std::cin >> r >> c >> v;
        mat[r - 1][c - 1] = v;
    }
    dp[0][0][1] = mat[0][0];
    for (int y = 0; y < rr; y++) {
        for (int x = 0; x < cc; x++) {
            for (int c = 0; c < 4; c++) {
                int v = mat[y][x];
                ll q;
                if (c == 0 || v == 0) {
                    q = (x == 0) ? dpl[x] : std::max(dpl[x], dp[y][x - 1][c]);
                } else {
                    q = (x == 0) ? dpl[x] + v : std::max(dpl[x] + v, std::max(dp[y][x - 1][c], dp[y][x - 1][c - 1] + v));
                }
                dp[y][x][c] = q;
            }
        }
        for (int x = 0; x < cc; x++) {
            dpl[x] = std::max(std::max(dp[y][x][0], dp[y][x][1]), std::max(dp[y][x][2], dp[y][x][3]));
        }
    }
    std::cout << dpl[cc - 1] << std::endl;
    return 0;
}

Response:
```",Direct Output,No
713678,"A, B = map(int, input().split())
if A < 10 and B < 10:
    print(A * B)
else:
    print(-1)",120,120,59876,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <stdio.h>

int main(void){
  int A, B;
  scanf(""%d %d"", &A, &B);
  if(A < 10 && B < 10) printf(""%d\n"", A * B);
  else printf(""-1\n"");
  return 0;
}

Response:
```",Direct Output,No
713679,"a, b = map(int, input().split())
if 500 * a >= b:
    print(""Yes"")
else:
    print(""No"")",120,120,59823,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include<stdio.h>
int main()
{
	int a,b;
	scanf(""%d %d"",&a,&b);
	if(500*a>=b) printf(""Yes\n"");
	else printf(""No\n"");
	return 0;
}

Response:
```",Direct Output,No
713680,"x, y = map(int, input().split())

print(x * y, (2*x) + (2*y))",120,120,59838,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <stdio.h>

int main(void)
{
   int x, y;
   x = 0; y = 0;   

   scanf(""%d"", &x);		scanf(""%d"", &y);
   
   printf(""%d %d\n"", x * y, (2*x) + (2*y));  

   return 0;

}

Response:
```",Direct Output,No
713681,"s = input()
t = input()
hit = 0
for i in range(3):
    if s[i] == t[i]:
        hit += 1
print(hit)",120,120,59923,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include <stdio.h>

int main(void)
{
  char s[4], t[4];
  scanf(""%s"", s);
  scanf(""%s"", t);
  int hit = 0;
  for (int i = 0; i < 3; i++){
    if (s[i] == t[i]) hit++;
  }
  printf(""%d\n"", hit);
  return 0;
}

Response:
```",Direct Output,No
713682,"n = int(input())
l = list(map(int, input().split()))
l.sort()
cnt = 0

for i in range(n-2):
    for j in range(i+1, n-1):
        for k in range(j+1, n):
            if l[i] + l[j] > l[k]:
                cnt += 1
            else:
                break

print(cnt)",120,120,59877,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include<stdio.h>
int main(){
  int n,l[2001],i,j,k,cnt=0,tmp=0;
  scanf(""%d"",&n);
  for(i=0; i<n; i++){
    scanf(""%d"",&l[i]);
  }
  for(i=0; i<n-1; i++){
    for(j=i+1; j<n; j++){
      if(l[j]<l[i]){
        tmp=l[i];
        l[i]=l[j];
        l[j]=tmp;
      }
    }
  }
  for(i=0; i<n-2; i++){
    for(j=i+1; j<n-1; j++){
      for(k=j+1; k<n; k++){
        if(l[i]+l[j]>l[k]){
          cnt++;
        }
        else{
          break;
        }
      }
    }
  }
  printf(""%d\n"",cnt);
  return 0;
}

Response:
```",Direct Output,No
713683,"n = int(input())
min_val = 1000000
max_val = -1000000
sum_val = 0

for i in range(n):
    tmp = int(input())
    if min_val > tmp:
        min_val = tmp
    if max_val < tmp:
        max_val = tmp
    sum_val += tmp

print(min_val, max_val, sum_val)",120,120,59914,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include<stdio.h>

int main(void){
int i,n,tmp;
long long int min=1000000,max=-1000000,sum=0;

scanf(""%d"",&n);
	
for(i=0;i<n;i++){
scanf(""%d"",&tmp);
if(min>tmp)min=tmp;
if(max<tmp)max=tmp;
sum+=tmp;
}

printf(""%ld %ld %ld\n"",min,max,sum);

return 0;
}

Response:
```",Direct Output,No
713684,"top = 0
S = [0] * 10000

def push(x):
    global top
    top += 1
    S[top] = x

def pop():
    global top
    top -= 1
    return S[top + 1]

if __name__ == ""__main__"":
    top = 0
    while True:
        s = input().split()
        if not s:
            break
        if s[0] == '+':
            b = pop()
            a = pop()
            push(a + b)
        elif s[0] == '-':
            b = pop()
            a = pop()
            push(a - b)
        elif s[0] == '*':
            b = pop()
            a = pop()
            push(a * b)
        else:
            push(int(s[0]))
    print(pop())",120,120,59901,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include<stdio.h>
#include<stdlib.h>
 
int top,S[10000];
 
void push(int x){
  S[++top]=x;
}
 
int pop(){
 return S[top--];
}
 
int main(){
  int a,b;
  char s[200];
  top=0;
   
  while(scanf(""%s"",s)!=EOF){
    if(s[0]=='+'){
      b=pop();
      a=pop();
      push(a+b);
    }else if(s[0]=='-'){
      b=pop();
      a=pop();
      push(a-b);
    }else if(s[0]=='*'){
      b=pop();
      a=pop();
      push(a*b);
    }else{
      push(atoi(s));
    }
  }
  printf(""%d\n"",pop());
  return 0;
}

Response:
```",Direct Output,No
713685,"N, D = map(int, input().split())

ans = N // (D*2+1)
rem = N % (D*2+1)

if rem != 0:
    ans = ans + 1

print(ans)",120,120,59940,"You are a skilled software developer proficient in multiple programming languages. Your task is to re-write the input source code. Below is the input source code written in C that you should re-write into Python programming language. You must respond with the Python output code only.

Source code:
#include<stdio.h>

int main(void){
   int N, D; /* N, Dã¯1ä»¥ä¸20ä»¥ä¸ã®æ´æ° */
   int ans, rem;

   scanf(""%d%d"", &N, &D);

   ans = N / (D*2+1);
   rem = N % (D*2+1);

   if(rem != 0){
       ans = ans + 1;
   }
  
   printf(""%d\n"", ans);


	return 0;
}

Response:
```",Direct Output,No
